"","dataset_id","x.start","x.end","y.start","y.end","avg_log_p_value","RSS","r_squared","nb_points","leftmost","segment.squared_length","slope","loss","is_best","relative_segment_squared_length","linearity","relative_linearity","n","n_breakpoints","true_gamma"
"29",6,-1.91677891662204,-1.08733223081215,-0.498777201750429,-0.56871614629792,-12.3802750512818,7.67387577210648e-05,0.989530768260613,17,2,0.692873260565436,-0.08432,0.2923348624,0,0.336841721203991,1.98008518685859,0.780498299676263,5000,2,0.3125
"30",6,-1.08733223081215,-0.8,-0.568676227006455,-0.67996,-16.978288625549,1.91249481196617e-05,0.997095643206772,6,3,0.0949438889951648,-0.3873,0.05650129,1,0.0461571614999734,2.53695003266489,1,5000,2,0.3125
"31",7,-2.8,-1.37569699302882,0.87868,-0.38268274297368,-0.906973981696398,0.0422851523388571,0.989485499155459,29,1,3.61967502502924,-0.8856,0.01838736,0,1,1.97821133977338,1,31622,1,0.375
"32",7,-1.37569699302882,-0.8,-0.382047389451672,-0.64232,-0.423679920496571,0.000982151374724568,0.986691567786322,12,2,0.399168859584063,-0.4521,0.08874441,0,0.11027754061453,1.8758731031318,0.948267288441841,31622,1,0.375
"33",7,-2.8,-2.3798494279588,0.967,0.450214796389319,-1.85805147187611,0.000966253889169289,0.995758680090284,9,1,0.443593449857484,-1.23,1000000.2304,0,0.202927348144751,2.37249896880775,0.828108327424721,31622,2,0.375
"34",7,-2.3798494279588,-1.21935615170798,0.449653138430673,-0.466440253841724,-0.449909070212866,0.00215436581359006,0.998635297758787,23,2,2.18597174758851,-0.7894,0.00155236,1,1,2.86496209521987,1,31622,2,0.375
"35",7,-1.21935615170798,-0.8,-0.466703990010614,-0.63474,-0.479559183708169,0.000187783893648952,0.992263292887987,9,3,0.204095682628475,-0.4007,0.12201049,0,0.0933661118235524,2.1114438438874,0.736988404632056,31622,2,0.375
"36",8,-1.35,-1.0193336141771,-0.4653,-0.510931961243561,-0.628685221522993,8.47996657689476e-06,0.993676147442336,7,1,0.111422534600114,-0.138,0.012544,0,1,2.19901826431535,0.649085007288821,20000,1,0.125
"37",8,-1.0193336141771,-0.8,-0.510931303283051,-0.5344,-0.626269127822631,1.17121938372195e-07,0.99959062065038,5,2,0.0486580140335799,-0.107,0.020449,0,0.436698143766064,3.38787406829882,1,20000,1,0.125
"38",8,-1.35,-1.20712974182322,-0.466695,-0.483025070509606,-0.588201959118146,2.53029960478502e-07,0.996134693539321,3,1,0.0206785818743482,-0.1143,0.01841449,0,0.253121022310386,2.41281606735869,0.731363404424894,20000,2,0.125
"39",8,-1.20712974182322,-1.08415472765411,-0.483060777425334,-0.503745174808579,-0.758266274145576,2.72244653802521e-07,0.998082691036304,3,2,0.0155506984050007,-0.1682,0.00669124,1,0.190351964261009,2.7173078973376,0.823659781428353,20000,2,0.125
"40",8,-1.08415472765411,-0.8,-0.503669212049529,-0.5345,-0.582122914997156,2.58876890078037e-07,0.999497733629252,6,3,0.0816944467338288,-0.1085,0.02002225,0,1,3.29906589906013,1,20000,2,0.125
"41",9,-2.55,-1.67416140168124,-0.2566285,-0.290724896632549,-1.0165511282795,1.97266798722694e-05,0.989368201843426,18,1,0.76825581456829,-0.03893,0.0445505449,0,0.937991981090632,1.97339327701623,0.958668827988241,10000,1,0.125
"42",9,-1.67416140168124,-0.8,-0.290724744349427,-0.525,-0.660728780664831,0.000767131203425392,0.991259673663706,18,2,0.819043051599455,-0.268,0.000324000000000001,0,1,2.05847235187294,1,10000,1,0.125
"43",9,-2.55,-1.60295553262694,-0.2568725,-0.292907541983545,-1.07906147724235,2.41228152358738e-05,0.988527688593201,19,1,0.898191747432671,-0.03805,0.0449228025,0,1,1.94034907293683,0.605560143094172,10000,2,0.125
"44",9,-1.60295553262694,-1.47280387575306,-0.293160850854405,-0.354774645218502,-0.832244779783166,2.5714822684926e-06,0.997714146646825,3,2,0.0207357134429589,-0.4734,0.04990756,0,0.0230860654222535,2.64095163481121,0.824209969322942,10000,2,0.125
"45",9,-1.47280387575306,-0.8,-0.354615770052925,-0.51952,-0.51372399671741,2.13368342162599e-05,0.999375146655225,14,3,0.479858460282774,-0.2451,2.40099999999999e-05,1,0.534249464721055,3.20422190110204,1,10000,2,0.125
"46",10,-2.55,-1.52577506017166,-0.321048,-0.363082191530555,-16.097134362192,4.0617889194842e-05,0.987627542330292,21,1,1.05080360062399,-0.04104,0.3410092816,0,1,1.90754402338011,0.552748275084902,10000,1,0.3125
"47",10,-1.52577506017166,-0.8,-0.363066237558847,-0.6639,-13.7439003909495,4.25865512352467e-05,0.999646017001142,15,2,0.617250390591677,-0.4145,0.04431025,1,0.587407951614496,3.45101759582536,1,10000,1,0.3125
"48",10,-2.55,-1.75271417369313,-0.3221105,-0.351841288462983,-16.6146094788967,2.92281932910556e-06,0.997533062995231,16,1,0.636548608612465,-0.03729,0.3454030441,0,1,2.60784194042935,0.755673324756158,10000,2,0.3125
"49",10,-1.75271417369313,-1.51311228744347,-0.351911226259441,-0.368355103712755,-14.4412139887368,7.49841739567936e-07,0.9936725694209,5,2,0.0576794650000924,-0.06863,0.3095475769,0,0.0906128207959183,2.19877261097082,0.637137467404003,10000,2,0.3125
"50",10,-1.51311228744347,-0.8,-0.368314956854682,-0.6639,-13.7439003909495,4.25865512352467e-05,0.999646017001142,15,3,0.595899652234079,-0.4145,0.04431025,0,0.936141630303785,3.45101759582536,1,10000,2,0.3125
"51",11,-2.2,-1.21598342712652,-0.412488,-0.491169965166963,-14.1801598662034,0.000114272792259705,0.989362841567855,20,1,0.9744794673322,-0.07996,0.2970686016,0,1,1.97317437223437,0.855391894427784,5000,1,0.3125
"52",11,-1.21598342712652,-0.8,-0.491450240156654,-0.66816,-13.789589756802,0.000134224138710082,0.99506541051424,9,2,0.20426855086782,-0.4248,0.04008004,0,0.209618116867089,2.3067489709548,1,5000,1,0.3125
"53",11,-2.2,-1.53611739298487,-0.415184,-0.461509728317516,-14.7303687948879,3.3387249149455e-06,0.998795119989102,14,1,0.442886189001356,-0.06978,0.3082692484,0,1,2.91905620055776,1,5000,2,0.3125
"54",11,-1.53611739298487,-1.17858379437492,-0.461538147627786,-0.503727112263759,-12.8936422699969,1.71088529162578e-05,0.982826857540676,7,2,0.129610182872033,-0.118,0.257049,0,0.292648960592529,1.76515022738593,0.604698952712404,5000,2,0.3125
"55",11,-1.17858379437492,-0.8,-0.504016014822659,-0.66976,-13.9036057646097,7.23557243721929e-05,0.996422185475965,8,3,0.17079675798578,-0.4378,0.03504384,1,0.385644804980039,2.44638217726113,0.838072996605439,5000,2,0.3125
"56",12,-2.95,-2.12342024328242,0.0553854999999999,-0.00717832178595371,-11.8642225568665,0.000653385055937852,0.899422854274296,17,1,0.687148326011759,-0.07569,0.3017414761,0,0.30824476107319,0.997500693363785,0.37781426896208,31622,1,0.3125
"57",12,-2.12342024328242,-0.8,-0.00693760693359269,-0.69816,-13.8084395258811,0.00256360114463309,0.997710123736504,27,2,2.22922953700615,-0.5223,0.01054729,0,1,2.640187984705,1,31622,1,0.3125
"58",12,-2.95,-2.08708488499383,0.0553069999999999,-0.00980857457836543,-11.9411419093083,0.000653670131003347,0.913464003168593,18,1,0.748862533758777,-0.07546,0.3019942116,0,1,1.06280319920249,0.302669148903345,31622,2,0.3125
"59",12,-2.08708488499383,-1.46876197387929,-0.010047814732052,-0.366139979242917,-15.2270740423624,8.08264409590611e-05,0.999318925738238,12,2,0.509124852035194,-0.5759,0.00241081,1,0.679864232864924,3.16680553167759,0.901854958410453,31622,2,0.3125
"60",12,-1.46876197387929,-0.8,-0.365778690999501,-0.68324,-12.6324434135444,3.94915454064986e-05,0.999691990236328,14,3,0.548024260419236,-0.4747,0.02259009,0,0.731808891103858,3.51143551648169,1,31622,2,0.3125
"61",13,-1.2,-0.985365104864597,-0.625508,-0.630210650552417,-0.195271400402198,1.27567365181178e-07,0.989484180870894,5,1,0.0460902531320036,-0.02191,0.5301150481,0,1,1.97815689231719,0.848430266774481,10000,1,0.375
"62",13,-0.985365104864597,-0.8,-0.630111301954408,-0.65052,-0.338834644711686,7.09113877304318e-07,0.995339303526503,4,2,0.0347767370573791,-0.1101,0.40947201,0,0.754535605560197,2.33154917944835,1,10000,1,0.375
"63",13,-1.2,-0.976704114113421,-0.625496,-0.630334821847162,-0.195271400402198,1.27567365181178e-07,0.989484180870894,5,1,0.0498844668507408,-0.02167,0.5304645889,0,1,1.97815689231719,0,10000,2,0.375
"64",13,-0.976704114113421,-0.879125243491869,-0.630246929564652,-0.642590656698279,-0.513636757129653,0,1,2,2,0.00967400359132697,-0.1265,0.38875225,1,0.193928174481097,Inf,NA,10000,2,0.375
"65",13,-0.879125243491869,-0.8,-0.642609475625577,-0.650124,-0.16403253229372,0,1,2,3,0.00631727223422132,-0.09497,0.4290643009,0,0.126638062568118,Inf,NA,10000,2,0.375
"66",14,-1.85,-1.18792447529236,-0.3836015,-0.429158916855133,-0.849834620268444,0.000104261583249922,0.963144974717511,14,1,0.440419478647413,-0.06881,0.4640198161,0,1,1.43350328653881,0.633157216364072,10000,1,0.375
"67",14,-1.18792447529236,-0.8,-0.429117455197882,-0.58452,-0.46123461679148,9.28567685666282e-05,0.994555673393413,8,2,0.174635349461825,-0.4006,0.12208036,0,0.396520494502543,2.26405582924688,1,10000,1,0.375
"68",14,-1.85,-1.2603174642784,-0.385132,-0.42126774578902,-0.924836114074793,1.19347491131851e-05,0.991189180646533,12,1,0.349031285058788,-0.06128,0.4743352384,0,1,2.0549837029224,0.696706841018743,10000,2,0.375
"69",14,-1.2603174642784,-1.06481015666052,-0.421193967205508,-0.47294475153196,-0.437757358856667,1.02072642781971e-06,0.998835642234452,4,2,0.0409012510103939,-0.2647,0.23551609,0,0.117185056931229,2.93391355600028,0.994692873970788,10000,2,0.375
"70",14,-1.06481015666052,-0.8,-0.472950164197327,-0.58756,-0.456416468960978,9.2126650351126e-06,0.998876863041197,6,3,0.0832598335332852,-0.4328,0.10061584,1,0.238545474567593,2.94956728129374,1,10000,2,0.375
"71",15,-1.3,-1.08631019839844,-0.40479,-0.481013152231277,-0.269132847466228,1.30940884277625e-05,0.9958999991133,5,1,0.0514733002445872,-0.3567,0.01138489,0,0.60891382414285,2.38721604935612,1,3162,1,0.125
"72",15,-1.08631019839844,-0.8,-0.480948987942996,-0.53154,-0.858688741104454,5.63403509496766e-06,0.995890351317814,6,2,0.0845329802079049,-0.1767,0.00537289,0,1,2.3861953026761,0.99957241126948,3162,1,0.125
"73",15,-1.3,-1.12592971008143,-0.40418,-0.46848156509592,-0.24401950388702,9.13738866855002e-06,0.994667691334656,4,1,0.0344351571061197,-0.3694,0.01425636,0,0.571393903170011,2.2730847190152,0,3162,2,0.125
"74",15,-1.12592971008143,-1.04181481057058,-0.468396105377952,-0.489105193637523,-0.624780350798978,0,1,2,2,0.00750418265626312,-0.2462,1.444e-05,1,0.124519374337365,Inf,NA,3162,2,0.125
"75",15,-1.04181481057058,-0.8,-0.489182408150149,-0.5315,-0.854431593362366,5.48259133575873e-06,0.99289344768847,5,3,0.060265181191256,-0.175,0.005625,0,1,2.14834104276159,0,3162,2,0.125
"76",16,-1.25,-1.12786448088445,-0.4899,-0.505337929616206,-0.72143790377374,3.5470009998663e-08,0.999556465045972,3,1,0.0151554147004605,-0.1264,0.01527696,0,0.139944260259464,3.35307214867708,1,10000,1,0.125
"77",16,-1.12786448088445,-0.8,-0.505342738010055,-0.533644,-0.487185826982408,7.43566139877237e-07,0.998576454189833,7,2,0.108296079255852,-0.08632,0.0267911424,0,1,2.84662855255452,0.848961318556067,10000,1,0.125
"78",16,-1.25,-1.12590896846736,-0.489725,-0.505645879345638,-0.72143790377374,3.5470009998663e-08,0.999556465045972,3,1,0.0156520585059735,-0.1283,0.01481089,1,0.418028199953538,3.35307214867708,1,10000,2,0.125
"79",16,-1.12590896846736,-0.992746172768067,-0.50570258281892,-0.516677860440456,-0.853262246779317,9.83854728845865e-08,0.996872092673919,3,2,0.017852786877321,-0.08242,0.0280830564,0,0.47680427207913,2.50474612273748,0.74700036613459,10000,2,0.125
"80",16,-0.992746172768067,-0.8,-0.516762544016205,-0.533836,-0.212628512134726,3.66223314923189e-07,0.996183475432896,4,3,0.0374425900159681,-0.08858,0.0260564164,0,1,2.41833193770444,0.721228721147133,10000,2,0.125
"81",17,-2.55,-1.49106092080856,-0.353317,-0.398491341118307,-6.95095790003712,3.82281610436901e-05,0.9906011846463,22,1,1.1233926945343,-0.04266,0.3391198756,0,1,2.0269268823336,0.725950314333305,20000,1,0.3125
"82",17,-1.49106092080856,-0.8,-0.398825925893938,-0.6946,-9.93766308361378,0.000168426579599284,0.998386018289019,14,2,0.565047499182066,-0.428,0.038809,1,0.502983063652828,2.79210139084391,1,20000,1,0.3125
"83",17,-2.55,-1.8399341247779,-0.35471,-0.381550490083395,-4.94628124968738,3.34719783228975e-06,0.996664416796197,15,1,0.504913959062846,-0.0378,0.34480384,0,0.913871735262743,2.47682822170248,0.887083911001478,20000,2,0.3125
"84",17,-1.8399341247779,-1.48334484412325,-0.38162053710135,-0.401849846992888,-11.246693579358,4.14996009730123e-07,0.99816143209113,7,2,0.127565140056491,-0.05673,0.3229307929,0,0.230887211197006,2.73552032450998,0.979735311002862,20000,2,0.3125
"85",17,-1.48334484412325,-0.8,-0.402128406715251,-0.6946,-9.93766308361378,0.000168426579599284,0.998386018289019,14,3,0.552499808868342,-0.428,0.038809,0,1,2.79210139084391,1,20000,2,0.3125
"86",18,-1.3,-1.01009771985293,-0.5631752,-0.563782835179188,-0.606890844808075,9.715399842417e-10,0.994969738082624,6,1,0.0840437012549822,-0.002096,0.061456393216,0,1,2.29840940136362,0.925355262216342,3162,1,0.125
"87",18,-1.01009771985293,-0.8,-0.563758602931683,-0.5648488,-0.301434465802491,2.21706993674255e-09,0.996717633807602,5,2,0.0441422404170472,-0.005189,0.059932425721,0,0.525229609808866,2.48381296914942,1,3162,1,0.125
"88",18,-1.3,-1.12340475837491,-0.563165,-0.563509360721169,-0.865409335538927,5.71090778890396e-10,0.988133164442425,4,1,0.031185997948931,-0.00195,0.0615288025,0,0.926657475532501,1.92566507574672,0.772370339246272,3162,2,0.125
"89",18,-1.12340475837491,-0.98344838312152,-0.563463419961608,-0.56382926592652,-0.158993129427331,1.5626629352384e-10,0.995446541918064,3,2,0.0195879208173371,-0.002614,0.061199832996,0,0.582033426836236,2.34165865708254,0.939222357069788,3162,2,0.125
"90",18,-0.98344838312152,-0.8,-0.563895279421443,-0.5648848,-0.302475166855801,1.17194926629688e-09,0.996787736192506,4,3,0.0336542884208753,-0.005394,0.059832095236,1,1,2.49318879545,1,3162,2,0.125
"91",19,-1.45,-1.08966502926421,-0.409755,-0.491226736883362,-0.402271673826838,3.45345836488826e-05,0.993605014422544,8,1,0.136478935045952,-0.2261,0.00057121,0,1,2.19416043064405,0.618780604757587,31622,1,0.125
"92",19,-1.08966502926421,-0.8,-0.491158456417224,-0.53652,-0.71231143269473,3.05129711079036e-07,0.999715516211724,6,2,0.0859634988148493,-0.1566,0.00872356,0,0.62986642433798,3.54594247746927,1,31622,1,0.125
"93",19,-1.45,-1.38319993350446,-0.41388,-0.421468487553893,-0.4649105892921,0,1,2,1,0.0045198340271637,-0.1136,0.01860496,0,0.0411477925612857,Inf,NA,31622,2,0.125
"94",19,-1.38319993350446,-1.12736607159539,-0.421474816524141,-0.485049531208545,-0.436797244676412,1.70553889404974e-06,0.998898712912982,5,2,0.0694927092465131,-0.2485,2.25e-06,1,0.632649687446962,2.95809945300364,0,31622,2,0.125
"95",19,-1.12736607159539,-0.8,-0.484976160687928,-0.5367,-0.62546208354526,5.99061366296377e-07,0.99965791249389,7,3,0.10984390038498,-0.158,0.008464,0,1,3.46586278704448,0,31622,2,0.125
"96",20,-3.4,-1.37013660033489,-0.466212,-0.559220340972655,-0.374242802755827,0.00117412605466274,0.962495536954614,41,1,4.12899597279047,-0.04582,0.3354494724,0,1,1.42591704798825,1,10000,1,0.3125
"97",20,-1.37013660033489,-0.8,-0.559147338432184,-0.6746,-6.55096446250375,0.00116762399987962,0.926257179683933,12,2,0.338385060104522,-0.2025,0.17850625,0,0.0819533519369925,1.13228025669081,0.79407161748174,10000,1,0.3125
"98",20,-3.4,-1.97577865500185,-0.472156,-0.522231622490135,-0.41804028953838,7.70398617320545e-05,0.987873838908361,29,1,2.03091400751611,-0.03516,0.3479112256,0,1,1.9162766666185,0.985108196092597,10000,2,0.3125
"99",20,-1.97577865500185,-1.03046888836459,-0.522179921049833,-0.607257800047187,-3.22874847570717,0.000180812971378076,0.98457980867939,19,2,0.90084880039449,-0.09,0.286225,0,0.443568165397739,1.81191023789533,0.931456118538716,10000,2,0.3125
"100",20,-1.03046888836459,-0.8,-0.607290495970669,-0.69208,-4.09722780559694,3.88008784224713e-05,0.98865628966353,5,3,0.0603051684975476,-0.3679,0.06610041,1,0.0296936100073007,1.94524487180125,1,10000,2,0.3125
"101",21,-1.9,-0.962109030058808,-0.22727,-0.577759855467024,-0.331161971814345,0.000762375243368242,0.996183108801054,19,1,1.00248261028252,-0.3737,0.14160169,0,1,2.41829021950352,0.52347942058706,31622,1,0.375
"102",21,-0.962109030058808,-0.8,-0.577820177537052,-0.62454,-0.515512740195651,2.49306780698754e-08,0.999975992173806,4,2,0.0284620794375769,-0.2882,0.21325924,0,0.0283915941739434,4.61964716166206,1,31622,1,0.375
"103",21,-1.9,-1.41948846388179,-0.23398,-0.398699354581322,-0.235057665772605,0.000374851300071843,0.984769533067598,10,1,0.258023802116368,-0.3428,0.16581184,0,1,1.8172867819524,0.507578081234631,31622,2,0.375
"104",21,-1.41948846388179,-1.05448549582999,-0.398708901332399,-0.550623136635559,-0.506691189097352,4.90805756992661e-06,0.999595409901554,7,2,0.156305101574369,-0.4162,0.11142244,1,0.605777840231485,3.39298474994597,0.947679092886864,31622,2,0.375
"105",21,-1.05448549582999,-0.8,-0.550633823614307,-0.62474,-0.409452240641274,9.75632087906399e-07,0.999737160765774,6,3,0.0702545929663424,-0.2912,0.21049744,0,0.272279504410441,3.58030980678291,1,31622,2,0.375
"106",22,-1.9,-1.52910059991967,-0.165315,-0.201347876717804,-1.23811558412848,6.67426856009411e-05,0.936904845456231,8,1,0.138864733184512,-0.09715,0.0233631225,0,0.21996611438791,1.20000399155942,0.442047479492035,5000,1,0.125
"107",22,-1.52910059991967,-0.8,-0.201346530174793,-0.51712,-0.35811242463515,0.00025374600463189,0.998070919063097,15,2,0.631300569048668,-0.4331,0.03352561,0,1,2.71464955062829,1,5000,1,0.125
"108",22,-1.9,-1.52933518962792,-0.165784,-0.20012238803287,-1.23811558412848,6.67426856009411e-05,0.936904845456231,8,1,0.138571526540869,-0.09264,0.0247621696,0,0.296403317413641,1.20000399155942,0.457993082429973,5000,2,0.125
"109",22,-1.52933518962792,-0.903306750161136,-0.200115984715419,-0.475067675329229,-0.280964294552636,0.000166133178531685,0.997601916094392,12,2,0.467510039192603,-0.4392,0.03579664,0,1,2.62013562561374,1,5000,2,0.125
"110",22,-0.903306750161136,-0.8,-0.47509173684502,-0.51034,-0.666704944965208,1.50702030628992e-06,0.997116657890403,3,3,0.0119147246842982,-0.3412,0.00831744,1,0.025485494824614,2.54010382535534,0.969455092524206,5000,2,0.125
"111",23,-1.7,-1.58398419075449,-0.29206,-0.322479345184174,-16.6496370647899,1.14191532735965e-05,0.967787447535591,3,1,0.0143850045563253,-0.2622,0.13162384,0,0.0191017166224972,1.49197486110741,0.476458251001323,20000,1,0.3125
"112",23,-1.58398419075449,-0.8,-0.322241103067921,-0.69432,-11.6164041246425,0.00014155882417214,0.999261052379342,16,2,0.753073916895159,-0.4746,0.02262016,0,1,3.13138634491454,1,20000,1,0.3125
"113",23,-1.7,-1.56514304264928,-0.29205,-0.327045380432511,-16.6496370647899,1.14191532735965e-05,0.967787447535591,3,1,0.0194110755975093,-0.2595,0.13359025,0,0.104247033336849,1.49197486110741,0.461102324859604,20000,2,0.3125
"114",23,-1.56514304264928,-1.17878593914974,-0.327497850586247,-0.519671873866917,-18.0957251403464,1.51067295108363e-05,0.999418793833638,8,2,0.186202666648432,-0.4974,0.01628176,1,1,3.23566978666109,1,20000,2,0.3125
"115",23,-1.17878593914974,-0.8,-0.518835119722571,-0.69016,-5.13708310893854,1.83213628135132e-05,0.999146701984852,8,3,0.17283100229963,-0.4523,0.02982529,0,0.928187578677111,3.06889926457646,0.948458732478777,20000,2,0.3125
"116",24,-1.7,-1.28893620153665,-0.29826,-0.431526883461819,-0.394946153690783,0.000122003127600679,0.992324833196702,9,1,0.186733508634746,-0.3242,0.18130564,0,0.679051146327264,2.11491217728862,0.861525840403955,31622,1,0.375
"117",24,-1.28893620153665,-0.8,-0.431479434664242,-0.62104,-0.213320169272374,0.000109203876801783,0.996491227096835,10,2,0.274991817103496,-0.3877,0.13126129,0,1,2.45484473953442,1,31622,1,0.375
